Community,Community_Num,Community Latitude,Community Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
AL BUTEEN,114,25.268688816400644,55.2997463399181,4f9bf32be4b0de6267893b8a,Mercato Clinic,25.21710330138965,55.25326691843586,Hospital
AL BUTEEN,114,25.268688816400644,55.2997463399181,5215c35011d2fdcad03d8e5a,Zabeel Veterinary hospital,25.210553,55.288277,Veterinarian
AL BUTEEN,114,25.268688816400644,55.2997463399181,4d449e267e2e5481545a628f,Al Shamsi Bldg,25.29202790804584,55.36881716159401,Building
WADI AL SAFA 7,665,25.039820218627852,55.285584544136476,5097c14fe4b0625eb931ee46,Al Zahra Hospital,25.05939525532971,55.28005773385057,Hospital
WADI AL SAFA 7,665,25.039820218627852,55.285584544136476,5c5ace89724750002c986c21,Emirates Hospital,25.044941,55.241387,Hospital
WADI AL SAFA 7,665,25.039820218627852,55.285584544136476,5bde80a4c97f28002c081c9b,Mediclinic Parkview Hospital,25.065578,55.248903,Hospital
WADI AL SAFA 7,665,25.039820218627852,55.285584544136476,5fe715673850f773449aab68,Neuro Spinal Hospital (Main Branch),25.075684,55.246174,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4e3f69defa76455375d24fed,Saudi German Hospital (المستشفى السعودي الألماني),25.097218,55.183407,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,5186747b498e26edfb464f05,Al Zahra Private Hospital,25.106235336567785,55.180934602665246,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,509600cae4b0b68d68dc110f,Al Barsha Health Center (مركز البرشاء الصحي),25.09756075523087,55.2024678928404,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,5128fbd0e4b020f716a31218,Saudi German Hospital Dubai General Ward,25.096738583860155,55.183980929354334,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4ba0aefdf964a520737737e3,Mediclinic Al Sufouh,25.101528077080737,55.16103440187932,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4c6d02a2f2846dcb6b5d64e9,Dubai London Speciality Hospital,25.152915278589177,55.20153402214841,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,569de7d7498e0dda5822458b,American Hospital Media City,25.100608361685275,55.16866412738276,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,569d1dcc498e2f396649e49b,Aster Medical Center Barsha South,25.09009771259248,55.22801399230957,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4edb858b77c8274efe75bde5,Dubai Media City Asylum,25.097205901455574,55.15658406723589,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4c4681961ddec928e5d99a32,Al Safa Vet Clinic,25.14817682110541,55.210410341667895,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,51a1df79501987a82027628e,burjeel hospital for advance surgeries-tarabichis center,25.14674946632424,55.223494813509404,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4d96de13daec224b1dc2213e,Emirates Hospital,25.085691463871946,55.14197276742152,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4d2ace9f915fa093ded2110a,Wooridul Spine Centre,25.153204418671454,55.22574920283259,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,51a34cb7498ea3d3f1ea738c,Um Suqeim Clinic,25.160457317796443,55.20734689461886,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,5c08f7ad835c9a0039497958,Dr. Sulaiman Al Habib Medical Centre,25.154484,55.226234,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,59d42bbae97dfb441e92c531,Lever Electric LLC,25.13579656634583,55.24710820878977,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,510d2d70e4b0f2f1a4117a4f,"Medcare Medical Centre, Jumeirah Beach Residence",25.080397270379297,55.137569926656745,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,5c5290a6894eac0038700f8d,Kings College Hospital London Medical Centre Jumeirah,25.11277,55.254518,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,5cb2d03ac97f2800396be0e9,King’s College Hospital - Dubai Hills,25.112392,55.254775,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,57b710f5498e86a9b133edad,Medcare Women & Children Hospital,25.16099197566514,55.230463475214,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,5bde80a4c97f28002c081c9b,Mediclinic Parkview Hospital,25.065578,55.248903,Hospital
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,4d7f94ea87003704a2998799,Medcare Medical Center,25.16442355751905,55.212193807349436,Medical Center
AL BARSHA FIRST,373,25.111030625085498,55.19497811257674,5107bf93e4b09b1bbfa06164,Habtoor Business Tower,25.08562245604834,55.14167715597251,Building
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4bbc29d93de8c9b654b79aad,Medcare Hospital (مستشفى ميدكير),25.183387013507048,55.24280221586729,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4bf1866b52bda593a9a6b1b7,Emirates Hospital (مستشفى الامارات),25.197292522990903,55.237570205541836,Medical Center
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4b77ebb3f964a520ccae2ee3,Al Safa Clinic / عيادة الصفا (عيادة الصفا),25.189639514588958,55.23871368597256,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4b51a09af964a520245127e3,Dubai Healthcare City مدينة دبي الطبية,25.232799472836483,55.32172646143278,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4dd3feece4cd6154148c0509,Iranian Hospital (المستشفى الإيراني),25.230393457501993,55.26914394990134,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,58d0f49b28680475662fd00f,Emirates Hospitals Clinics,25.189254,55.265443,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4ff3dee8e4b01ead00c647cf,Aster Medical Center,25.191968303599335,55.263358370161,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4eed70569911d70cb7dd3090,مستشفى الأمل Al Amal hospital,25.203058922163017,55.25795632820432,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4f92ef7de4b03330a9f2a29e,Latifa Hospital (مستشفى لطيفة),25.222362208564864,55.31782350562233,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4dabb41d43a1128197167cc1,Al Badaa Health Center مركز البدع الطبي,25.212265855938096,55.272184472522454,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4c612207de6920a1c98b9764,Moorfields Eye Hospital,25.234091168680393,55.31937230296999,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4b5f4860f964a520d0b129e3,American Hospital (المستشفى الأمريكي),25.235375061958838,55.31289816119422,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4ee03f2d5c5ccf2191e162a9,Al Ittihad Medical Center,25.19406483071361,55.25302409059957,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5e2006c3e7117a0008c8038e,Fakih IVF - Dubai,25.2219634,55.2638264,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4c5812d22308be9a657d5a6c,Mediclinic City Hospital,25.230215312135588,55.32256708716505,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4bd680a1cfa7b7131abd27da,Neuro Spinal Hospital,25.19709519800452,55.23788367376381,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,52657f9411d2f11eb225f51a,Medcare Orthopaedics and Spine Hospital,25.17902810049439,55.24732136827596,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,535f5bae498e078ab6bc485c,Medcare Sports Physio & Rehab,25.177203566885108,55.24538561661744,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4be96b66d837c9b60862a606,Rashid Hospital (مستشفى راشد),25.24448057139894,55.31899589336527,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4de63ebb2271f377c2a53653,Aster Medical Centre,25.2596729881092,55.29404073366325,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,514705f3e4b0da934ca8ef83,Al Noor Polyclinic,25.229366321939413,55.27396376413698,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4f9bf32be4b0de6267893b8a,Mercato Clinic,25.21710330138965,55.25326691843586,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4bb042bdf964a520b63e3ce3,International Modern Hospital,25.24856933598871,55.28324441584148,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,538089d0498ebd1e8259b8ff,MedCare Pediatrics Clinic,25.19049650240127,55.23190839159462,Medical Center
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4bbc246bafe1b713fc21304b,Belhoul European Hospital,25.23743185102106,55.275027825126514,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5247b662498e7e99e88a6f75,مركز دبي للسكري-الجميرا,25.24001528052018,55.27226357491116,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,50e12f4ce4b0e421f1a8f0a2,MediClinic Beach Road,25.241712248534057,55.2718317861655,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4dedb2a6ae6052cbed0d1a4f,Dr Amina Al Amiri Clinic,25.18252275582691,55.22555120207746,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4e52b1ee1f6e68a6b3f33a25,Genetic and Thalassemia Centre (Dubai Blood Donation Centre),25.223806343434003,55.31722565950291,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4d7b81f5cf3f3704f0c63c40,جناح البستان مستشفي الوصل,25.223537,55.317833,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5743b2c8498edc016c169870,Dr Sulaiman Al Habib Hospital,25.232411175549707,55.32092176347948,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,535b7760498e3be0ff43ddb9,The Heart Center @ American Hospital,25.23536236534694,55.31267777736054,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5a50c61d1b0ea50bb89dec87,Emirates Specialty Hospital,25.232144,55.317703,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,57b710f5498e86a9b133edad,Medcare Women & Children Hospital,25.16099197566514,55.230463475214,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4c2715e0f1272d7f18b387c5,Al Mankhool Clinic عيادة المنخول,25.246734970487882,55.292332809955674,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5100dff7e4b0fe6706ae6129,المستشفى الدولي الحديث International Modern Hospital,25.248796801001532,55.283312705552206,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,51ab81cfabd8b444f69cc494,BR Medical Suites,25.233399767110594,55.31800746917724,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4dea389bae60e9892351f5fd,Dr. Josephs Polyclinic,25.244776099891816,55.30000513750315,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,52f0eaba498e40662e9b5f6c,genesis perinatal care clinic,25.229558063822275,55.32211192059746,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4b5441d0f964a520beb527e3,Dr. Sulaiman Al Habib Medical Clinic (مستشفى الدكتور سليمان الحبيب),25.23149775216172,55.320822681830336,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4e269872483b329ccb3c3c8e,American Academy Of Cosmetic Surgery Hospital,25.23270372571802,55.319600798824894,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5646de10498e7e89057ef118,Intensive Care Unit @ Mediclinic City Hospital,25.230221107312317,55.322633069571395,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,51d24773498ed882574ad454,Physiotherapy Department,25.230488033383004,55.32246295323288,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,516f8512e4b01048f01af223,Radiology Department,25.230264,55.322662,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4e7ef6a930f8f0456a9b49b3,The City Hospital- VIP Unit,25.230329247987896,55.32262157782684,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,59df9f8f1c675b63dd32c177,"Emergency Unit , Habib Hospital",25.232478,55.320844,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4f9145d6e4b07f1dec7eeea9,The City Hospital,25.23018819985193,55.32322357622526,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4ebdf012e3005ff928e17072,The City Hospital- Post Natal Ward,25.230662442106226,55.32293279914405,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5794af09498e58862f412af3,Mediclinic City Hospital (North wing),25.231732527926717,55.32314380635407,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,54fc6668498e724a96dde616,Aster Hospital Mankhool,25.2521522020418,55.28868779998584,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,51880507498e51f7855077d2,Aster Hospital,25.252670036291423,55.28607116085855,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4f49b319e4b0605e43d46e9f,Al Rafa Hospital,25.252820839042794,55.286778332888076,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4f60560ae4b0f492ad45ba5f,Nad Al Shiba Clinic  عيادة ند الشبا,25.15576587369807,55.32361796630795,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4edf2e4ff5b93f54c3ce24fe,Dr. Suad Lutfi Dermatology and Laser Clinic,25.232033465558793,55.32643242141052,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5c08f7ad835c9a0039497958,Dr. Sulaiman Al Habib Medical Centre,25.154484,55.226234,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4d2ace9f915fa093ded2110a,Wooridul Spine Centre,25.153204418671454,55.22574920283259,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4dcaaf83d16495ca5aefcd3c,Rashid Hospital Outpatient Department Cardio Unit,25.244829384248167,55.31931991176276,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,506d74e6e4b08e5133391b58,Rashid Hospital Ward 7,25.244858474879674,55.32000575470952,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,59d42bbae97dfb441e92c531,Lever Electric LLC,25.13579656634583,55.24710820878977,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,51a1df79501987a82027628e,burjeel hospital for advance surgeries-tarabichis center,25.14674946632424,55.223494813509404,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,56e274c4498efa4a85b202a8,Medeor 24x7 Hospital,25.25745745540333,55.30651670911911,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,55252f17498e5319aeff10e7,Medeor Hospital Dubai,25.257499740441606,55.30649235062989,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,51a34cb7498ea3d3f1ea738c,Um Suqeim Clinic,25.160457317796443,55.20734689461886,Hospital
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,4d7f94ea87003704a2998799,Medcare Medical Center,25.16442355751905,55.212193807349436,Medical Center
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,570545e7498e955deec7a65d,Dubai Healthcare City,25.232924,55.32366,Medical Center
BURJ KHALIFA,345,25.19516818186388,55.27571206284586,5215c35011d2fdcad03d8e5a,Zabeel Veterinary hospital,25.210553,55.288277,Veterinarian
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4bbc29d93de8c9b654b79aad,Medcare Hospital (مستشفى ميدكير),25.183387013507048,55.24280221586729,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4bf1866b52bda593a9a6b1b7,Emirates Hospital (مستشفى الامارات),25.197292522990903,55.237570205541836,Medical Center
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4b77ebb3f964a520ccae2ee3,Al Safa Clinic / عيادة الصفا (عيادة الصفا),25.189639514588958,55.23871368597256,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,58d0f49b28680475662fd00f,Emirates Hospitals Clinics,25.189254,55.265443,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4ff3dee8e4b01ead00c647cf,Aster Medical Center,25.191968303599335,55.263358370161,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4b51a09af964a520245127e3,Dubai Healthcare City مدينة دبي الطبية,25.232799472836483,55.32172646143278,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,52657f9411d2f11eb225f51a,Medcare Orthopaedics and Spine Hospital,25.17902810049439,55.24732136827596,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4dd3feece4cd6154148c0509,Iranian Hospital (المستشفى الإيراني),25.230393457501993,55.26914394990134,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4eed70569911d70cb7dd3090,مستشفى الأمل Al Amal hospital,25.203058922163017,55.25795632820432,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,535f5bae498e078ab6bc485c,Medcare Sports Physio & Rehab,25.177203566885108,55.24538561661744,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4ee03f2d5c5ccf2191e162a9,Al Ittihad Medical Center,25.19406483071361,55.25302409059957,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4bd680a1cfa7b7131abd27da,Neuro Spinal Hospital,25.19709519800452,55.23788367376381,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4f92ef7de4b03330a9f2a29e,Latifa Hospital (مستشفى لطيفة),25.222362208564864,55.31782350562233,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4dabb41d43a1128197167cc1,Al Badaa Health Center مركز البدع الطبي,25.212265855938096,55.272184472522454,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4c612207de6920a1c98b9764,Moorfields Eye Hospital,25.234091168680393,55.31937230296999,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,538089d0498ebd1e8259b8ff,MedCare Pediatrics Clinic,25.19049650240127,55.23190839159462,Medical Center
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4b5f4860f964a520d0b129e3,American Hospital (المستشفى الأمريكي),25.235375061958838,55.31289816119422,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5e2006c3e7117a0008c8038e,Fakih IVF - Dubai,25.2219634,55.2638264,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4c5812d22308be9a657d5a6c,Mediclinic City Hospital,25.230215312135588,55.32256708716505,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4dedb2a6ae6052cbed0d1a4f,Dr Amina Al Amiri Clinic,25.18252275582691,55.22555120207746,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,57b710f5498e86a9b133edad,Medcare Women & Children Hospital,25.16099197566514,55.230463475214,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4f9bf32be4b0de6267893b8a,Mercato Clinic,25.21710330138965,55.25326691843586,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,514705f3e4b0da934ca8ef83,Al Noor Polyclinic,25.229366321939413,55.27396376413698,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5c08f7ad835c9a0039497958,Dr. Sulaiman Al Habib Medical Centre,25.154484,55.226234,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4d2ace9f915fa093ded2110a,Wooridul Spine Centre,25.153204418671454,55.22574920283259,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,59d42bbae97dfb441e92c531,Lever Electric LLC,25.13579656634583,55.24710820878977,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4bb042bdf964a520b63e3ce3,International Modern Hospital,25.24856933598871,55.28324441584148,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4bbc246bafe1b713fc21304b,Belhoul European Hospital,25.23743185102106,55.275027825126514,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4f60560ae4b0f492ad45ba5f,Nad Al Shiba Clinic  عيادة ند الشبا,25.15576587369807,55.32361796630795,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,51a1df79501987a82027628e,burjeel hospital for advance surgeries-tarabichis center,25.14674946632424,55.223494813509404,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5247b662498e7e99e88a6f75,مركز دبي للسكري-الجميرا,25.24001528052018,55.27226357491116,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4c6d02a2f2846dcb6b5d64e9,Dubai London Speciality Hospital,25.152915278589177,55.20153402214841,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4e52b1ee1f6e68a6b3f33a25,Genetic and Thalassemia Centre (Dubai Blood Donation Centre),25.223806343434003,55.31722565950291,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,50e12f4ce4b0e421f1a8f0a2,MediClinic Beach Road,25.241712248534057,55.2718317861655,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4d7b81f5cf3f3704f0c63c40,جناح البستان مستشفي الوصل,25.223537,55.317833,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5743b2c8498edc016c169870,Dr Sulaiman Al Habib Hospital,25.232411175549707,55.32092176347948,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,51a34cb7498ea3d3f1ea738c,Um Suqeim Clinic,25.160457317796443,55.20734689461886,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,535b7760498e3be0ff43ddb9,The Heart Center @ American Hospital,25.23536236534694,55.31267777736054,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5a50c61d1b0ea50bb89dec87,Emirates Specialty Hospital,25.232144,55.317703,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4c4681961ddec928e5d99a32,Al Safa Vet Clinic,25.14817682110541,55.210410341667895,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,52f0eaba498e40662e9b5f6c,genesis perinatal care clinic,25.229558063822275,55.32211192059746,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,51ab81cfabd8b444f69cc494,BR Medical Suites,25.233399767110594,55.31800746917724,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4b5441d0f964a520beb527e3,Dr. Sulaiman Al Habib Medical Clinic (مستشفى الدكتور سليمان الحبيب),25.23149775216172,55.320822681830336,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4e269872483b329ccb3c3c8e,American Academy Of Cosmetic Surgery Hospital,25.23270372571802,55.319600798824894,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5646de10498e7e89057ef118,Intensive Care Unit @ Mediclinic City Hospital,25.230221107312317,55.322633069571395,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4c2715e0f1272d7f18b387c5,Al Mankhool Clinic عيادة المنخول,25.246734970487882,55.292332809955674,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,516f8512e4b01048f01af223,Radiology Department,25.230264,55.322662,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4e7ef6a930f8f0456a9b49b3,The City Hospital- VIP Unit,25.230329247987896,55.32262157782684,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,51d24773498ed882574ad454,Physiotherapy Department,25.230488033383004,55.32246295323288,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5100dff7e4b0fe6706ae6129,المستشفى الدولي الحديث International Modern Hospital,25.248796801001532,55.283312705552206,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4f9145d6e4b07f1dec7eeea9,The City Hospital,25.23018819985193,55.32322357622526,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4ebdf012e3005ff928e17072,The City Hospital- Post Natal Ward,25.230662442106226,55.32293279914405,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,59df9f8f1c675b63dd32c177,"Emergency Unit , Habib Hospital",25.232478,55.320844,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4dea389bae60e9892351f5fd,Dr. Josephs Polyclinic,25.244776099891816,55.30000513750315,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5794af09498e58862f412af3,Mediclinic City Hospital (North wing),25.231732527926717,55.32314380635407,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4edf2e4ff5b93f54c3ce24fe,Dr. Suad Lutfi Dermatology and Laser Clinic,25.232033465558793,55.32643242141052,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,54fc6668498e724a96dde616,Aster Hospital Mankhool,25.2521522020418,55.28868779998584,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,51880507498e51f7855077d2,Aster Hospital,25.252670036291423,55.28607116085855,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4f49b319e4b0605e43d46e9f,Al Rafa Hospital,25.252820839042794,55.286778332888076,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5c5290a6894eac0038700f8d,Kings College Hospital London Medical Centre Jumeirah,25.11277,55.254518,Hospital
BUSINESS BAY,346,25.183161529377433,55.27074463038903,4d7f94ea87003704a2998799,Medcare Medical Center,25.16442355751905,55.212193807349436,Medical Center
BUSINESS BAY,346,25.183161529377433,55.27074463038903,570545e7498e955deec7a65d,Dubai Healthcare City,25.232924,55.32366,Medical Center
BUSINESS BAY,346,25.183161529377433,55.27074463038903,5215c35011d2fdcad03d8e5a,Zabeel Veterinary hospital,25.210553,55.288277,Veterinarian
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4b51a09af964a520245127e3,Dubai Healthcare City مدينة دبي الطبية,25.232799472836483,55.32172646143278,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4c612207de6920a1c98b9764,Moorfields Eye Hospital,25.234091168680393,55.31937230296999,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4f92ef7de4b03330a9f2a29e,Latifa Hospital (مستشفى لطيفة),25.222362208564864,55.31782350562233,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4b5f4860f964a520d0b129e3,American Hospital (المستشفى الأمريكي),25.235375061958838,55.31289816119422,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4bcbe78a0687ef3b8292decc,Mediclinic Welcare Hospital,25.247142279829745,55.33999627521479,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4c5812d22308be9a657d5a6c,Mediclinic City Hospital,25.230215312135588,55.32256708716505,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4be96b66d837c9b60862a606,Rashid Hospital (مستشفى راشد),25.24448057139894,55.31899589336527,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4de63ebb2271f377c2a53653,Aster Medical Centre,25.2596729881092,55.29404073366325,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4dd3feece4cd6154148c0509,Iranian Hospital (المستشفى الإيراني),25.230393457501993,55.26914394990134,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,5743b2c8498edc016c169870,Dr Sulaiman Al Habib Hospital,25.232411175549707,55.32092176347948,Hospital
ZAA'BEEL FIRST,325,25.223655837447005,55.30538572056361,4e52b1ee1f6e68a6b3f33a25,Genetic and Thalassemia Centre (Dubai Blood Donation Centre),25.223806343434003,55.31722565950291,Hospital
